dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws7_fh3_var3,LSTM,3,7,3,3.2825074724372048,10.233485415698686,9.492498397827148,16
ws7_fh7_var1,LSTM,7,7,1,4.497474743906069,13.694614225551277,9.544267416000366,16
ws7_fh7_var3,LSTM,7,7,3,4.369054790667364,13.272787946014114,9.118118524551392,16
ws15_fh1_var1,LSTM,1,15,1,3.628651443958829,11.476646283453912,8.567544937133789,16
ws15_fh1_var3,LSTM,1,15,3,3.2232465627966485,10.424353342984393,10.138734817504885,16
ws15_fh3_var1,LSTM,3,15,1,3.708215609636684,11.364328452681562,10.84746766090393,16
ws15_fh3_var3,LSTM,3,15,3,3.638657370728352,11.469516168231356,9.93286108970642,16
ws15_fh7_var1,LSTM,7,15,1,4.808705417425391,14.416937399151678,10.708302736282349,16
ws15_fh7_var3,LSTM,7,15,3,4.441120735176153,13.415325989731269,10.066628694534302,16
ws30_fh1_var1,LSTM,1,30,1,3.3480091387453395,10.297721520307196,12.342271327972412,16
ws30_fh1_var3,LSTM,1,30,3,3.100337227509726,10.438991838678865,10.427698612213137,16
ws30_fh3_var1,LSTM,3,30,1,3.7752663101254704,11.574745518078656,11.219398736953735,16
ws30_fh3_var3,LSTM,3,30,3,3.063749756639728,9.549494916473073,13.305371522903442,16
